order_id,merchant_id,customer_name,customer_address,area,city,pincode,latitude,longitude,sku,quantity,order_value,payment_type,order_date,order_status
ORD007386,M001,Hema Shah,"No. 309, C Stage, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.914283,77.643604,SHOES_WHITE_8,2,7192.52,COD,2026-05-09,pending
ORD007387,M001,Rajesh Chowdhury,"208, A Block, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.965268,77.720859,TSHIRT_WHITE_L,1,4141.05,PREPAID,2026-05-13,pending
ORD007388,M001,Praveen Yadav,"No. 305, 1st Stage, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.97437,77.641477,SUNGLASSES_BLACK,2,1369.62,COD,2026-05-14,pending
ORD007389,M001,Mala Dey,"No. 239, A Stage, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.937784,77.673516,JEANS_BLUE_30,1,571.17,PREPAID,2026-05-05,processing
ORD007390,M001,Mohan Bose,"Plot 70, 6th Main Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.938743,77.678316,FORMAL_SHIRT_BLUE_M,2,3184.21,PREPAID,2026-05-13,pending
ORD007391,M001,Ravi Chowdhury,"#131, 5thth Cross, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.849797,77.655545,HOODIE_GREY_L,1,2989.3,COD,2026-05-15,pending
ORD007392,M001,Vikram Chauhan,"#143, 3rdth Cross, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.9822,77.638529,SHOES_BLACK_8,1,1364.13,PREPAID,2026-05-10,pending
ORD007393,M001,Keerthi Malhotra,"Flat 175, 2nd Main, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.990281,77.688638,BAG_CANVAS_BLACK,3,955.88,COD,2026-05-16,pending
ORD007394,M001,Tushar Ghosh,"House 280, 3rd Cross, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.987891,77.687445,JACKET_DENIM_L,3,794.0,PREPAID,2026-05-14,pending
ORD007395,M001,Ankur Pai,"Plot 116, 3rd Main Road, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.980306,77.624123,SHOES_BLACK_9,3,4736.87,PREPAID,2026-05-15,pending
ORD007396,M001,Jyoti Gupta,"No. 16, B Stage, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.939729,77.677134,FORMAL_SHIRT_BLUE_L,3,2805.34,PREPAID,2026-05-15,pending
ORD007397,M001,Meera Hegde,"Apartment 71, 7thth Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.909275,77.651062,KURTA_COTTON_M,1,4608.16,PREPAID,2026-05-06,pending
ORD007398,M001,Rohit Yadav,"253, 1st Block, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.934662,77.623473,DRESS_BLUE_M,2,1924.01,COD,2026-05-10,cancelled
ORD007399,M001,Harish Bose,"Flat 269, 4th Main, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.912917,77.684824,JEANS_BLACK_34,1,4740.73,COD,2026-05-14,processing
ORD007400,M001,Bhavana Malhotra,"Apartment 104, 8thth Main, RR Nagar, Bangalore",RR Nagar,Bangalore,560098,12.913557,77.522734,DRESS_RED_S,1,2422.55,PREPAID,2026-05-03,processing
ORD007401,M001,Shiva Kapoor,"No. 142, B Stage, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.842904,77.661401,PERFUME_100ML,2,890.57,PREPAID,2026-05-02,processing
ORD007402,M001,Arjun Tripathi,"#237, 7thth Cross, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.971557,77.712121,JEANS_BLACK_32,3,518.94,COD,2026-05-15,pending
ORD007403,M001,Vasantha Babu,"No. 209, C Stage, Domlur, Bangalore",Domlur,Bangalore,560071,12.959145,77.633798,JEANS_BLUE_30,2,2149.44,PREPAID,2026-05-16,pending
ORD007404,M001,Nisha Pai,"Flat 342, 6th Main, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.931268,77.626715,SHOES_BLACK_8,3,1573.48,PREPAID,2026-05-09,pending
ORD007405,M001,Shalini Kapoor,"Apartment 277, 6thth Main, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.980408,77.629951,SAREE_COTTON_BLUE,1,752.51,PREPAID,2026-05-08,confirmed
ORD007406,M001,Indira Iyer,"Villa 323, 5th Cross Road, Jakkur, Bangalore",Jakkur,Bangalore,560064,13.075131,77.602311,DRESS_BLUE_M,2,2673.74,PREPAID,2026-05-07,pending
ORD007407,M001,Tejas Pai,"Plot 141, 2nd Main Road, Jakkur, Bangalore",Jakkur,Bangalore,560064,13.074694,77.611265,HOODIE_NAVY_M,3,7546.33,COD,2026-05-03,processing
ORD007408,M001,Ravi Iyer,"Villa 83, 1st Cross Road, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.967397,77.750736,TSHIRT_WHITE_M,3,3282.36,COD,2026-05-14,pending
ORD007409,M001,Sunita Kumar,"No. 92, 2nd Stage, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.990063,77.690601,WATCH_CLASSIC_BLACK,1,778.1,COD,2026-05-13,cancelled
ORD007410,M001,Sneha Pandey,"Flat 124, 8th Main, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.954954,77.701795,BACKPACK_GREY,1,1850.09,COD,2026-05-02,pending
ORD007411,M001,Ganesh Kapoor,"House 288, 6th Cross, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.848932,77.661848,SHOES_WHITE_9,1,1022.28,COD,2026-05-01,processing
ORD007412,M001,Ajay Sharma,"Flat 96, 6th Main, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.011134,77.69662,SPORTS_TSHIRT_RED_L,1,4626.43,PREPAID,2026-05-09,pending
ORD007413,M001,Ankur Biswas,"Plot 191, 8th Main Road, Domlur, Bangalore",Domlur,Bangalore,560071,12.96438,77.639165,DRESS_RED_M,2,4346.63,PREPAID,2026-05-10,confirmed
ORD007414,M001,Rohit Chauhan,"138, B Block, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.911577,77.681785,SPORTS_TSHIRT_RED_M,3,1520.11,PREPAID,2026-05-01,pending
ORD007415,M001,Vidya Kapoor,"House 229, 5th Cross, JP Nagar, Bangalore",JP Nagar,Bangalore,560078,12.9105,77.587103,TSHIRT_NAVY_M,3,2783.59,PREPAID,2026-05-16,pending
ORD007416,M001,Priya Shah,"Villa 82, 1st Cross Road, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.903767,77.68055,FORMAL_TROUSER_BLACK_34,1,501.67,PREPAID,2026-05-11,confirmed
ORD007417,M001,Vikram Bhat,"Villa 141, 5th Cross Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.934141,77.680672,HOODIE_GREY_L,2,3271.97,PREPAID,2026-05-01,confirmed
ORD007418,M001,Ramesh Ghosh,"Apartment 308, 8thth Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.912722,77.651192,BELT_BLACK,1,4121.23,PREPAID,2026-05-15,pending
ORD007419,M001,Krishna Saxena,"Plot 304, 2nd Main Road, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.973547,77.644203,JACKET_DENIM_M,1,4546.03,COD,2026-05-06,pending
ORD007420,M001,Ankur Babu,"339, C Block, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.956282,77.667988,SPORTS_TSHIRT_RED_L,2,1534.28,PREPAID,2026-05-01,pending
ORD007421,M001,Pooja Nayak,"House 75, 7th Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.969665,77.753792,FORMAL_SHIRT_BLUE_L,2,3709.96,PREPAID,2026-05-09,pending
ORD007422,M001,Yash Chopra,"Plot 325, 6th Main Road, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.937191,77.62773,DRESS_BLUE_M,2,1280.75,PREPAID,2026-05-13,pending
ORD007423,M001,Anil Sharma,"#192, 2ndth Cross, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.98728,77.68938,WOMEN_TOP_PINK_M,1,3504.86,PREPAID,2026-05-08,pending
ORD007424,M001,Shobha Tripathi,"#244, 1stth Cross, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.977969,77.63952,BELT_BLACK,2,2651.21,PREPAID,2026-05-01,processing
ORD007425,M001,Kavya Roy,"Apartment 167, 3rdth Main, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.846997,77.660903,DRESS_BLUE_M,2,899.57,COD,2026-05-08,confirmed
ORD007426,M001,Manish Roy,"Flat 348, 1st Main, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.840223,77.656118,SPORTS_TSHIRT_RED_L,1,3312.54,PREPAID,2026-05-10,pending
ORD007427,M001,Shiva Yadav,"House 305, 5th Cross, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.979125,77.641689,SHOES_WHITE_8,1,1555.47,PREPAID,2026-05-01,pending
ORD007428,M001,Ankur Chatterjee,"Villa 158, 8th Cross Road, Rajajinagar, Bangalore",Rajajinagar,Bangalore,560010,12.995509,77.553097,SHOES_BLACK_9,2,4334.13,PREPAID,2026-05-02,pending
ORD007429,M001,Riya Babu,"House 340, 6th Cross, BTM Layout, Bangalore",BTM Layout,Bangalore,560076,12.914408,77.607371,JEANS_BLUE_30,1,6567.63,COD,2026-05-06,pending
ORD007430,M001,Siddharth Chopra,"No. 239, 2nd Stage, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.931377,77.681158,TSHIRT_NAVY_M,3,1009.64,PREPAID,2026-05-04,pending
ORD007431,M001,Lata Nayak,"Flat 187, 4th Main, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.964974,77.718746,SUNGLASSES_BLACK,2,4091.66,COD,2026-05-05,pending
ORD007432,M001,Arun Hegde,"Apartment 6, 6thth Main, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.93256,77.619913,DRESS_BLUE_M,1,789.95,COD,2026-05-13,pending
ORD007433,M001,Riya Saxena,"180, 2nd Block, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.909749,77.644928,FORMAL_SHIRT_BLUE_L,2,4031.69,PREPAID,2026-05-11,processing
ORD007434,M001,Madhuri Chauhan,"Villa 29, 1st Cross Road, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.961173,77.667588,WATCH_SPORT_SILVER,2,1434.43,COD,2026-05-03,pending
ORD007435,M001,Shubham Ghosh,"Plot 130, 1st Main Road, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.956165,77.698955,DRESS_BLUE_M,3,4032.91,COD,2026-05-14,pending
ORD007436,M001,Vivaan Hegde,"Villa 73, 1st Cross Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.932326,77.678196,SNEAKERS_GREY_8,1,4249.83,PREPAID,2026-05-11,pending
ORD007437,M001,Sunanda Dubey,"126, B Block, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.909192,77.652506,CAP_NAVY,2,1952.13,PREPAID,2026-05-13,pending
ORD007438,M001,Ravi Saxena,"Flat 206, 6th Main, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.00314,77.690912,TSHIRT_NAVY_M,3,2105.96,PREPAID,2026-05-07,pending
ORD007439,M001,Sunil Mishra,"Apartment 54, 8thth Main, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.905863,77.679315,SUNGLASSES_BLACK,2,3104.68,PREPAID,2026-05-06,pending
ORD007440,M001,Girish Pandey,"Flat 340, 8th Main, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.981345,77.625839,BAG_CANVAS_BLACK,2,1392.22,COD,2026-05-15,processing
ORD007441,M001,Archana Rao,"Plot 241, 3rd Main Road, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.849092,77.65919,BAG_LEATHER_BROWN,1,6817.28,COD,2026-05-12,pending
ORD007442,M001,Riya Reddy,"Villa 52, 8th Cross Road, Kengeri, Bangalore",Kengeri,Bangalore,560060,12.912242,77.482526,SUNGLASSES_BLACK,2,4585.22,PREPAID,2026-05-07,processing
ORD007443,M001,Suresh Yadav,"Flat 111, 5th Main, JP Nagar, Bangalore",JP Nagar,Bangalore,560078,12.905745,77.588315,PERFUME_100ML,2,4330.18,COD,2026-05-15,processing
ORD007444,M001,Indira Banerjee,"Flat 22, 1st Main, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.011799,77.691476,BACKPACK_GREY,2,1013.58,PREPAID,2026-05-13,pending
ORD007445,M001,Rohan Krishnan,"Plot 292, 8th Main Road, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.969473,77.754446,SHOES_WHITE_8,2,4908.54,COD,2026-05-01,pending
ORD007446,M001,Venkat Saxena,"No. 326, 1st Stage, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.968473,77.754857,HOODIE_GREY_L,2,3212.54,PREPAID,2026-05-13,pending
ORD007447,M001,Girish Das,"Flat 12, 6th Main, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.936679,77.627795,WOMEN_TOP_PINK_M,2,3270.11,PREPAID,2026-05-16,pending
ORD007448,M001,Tushar Gowda,"Plot 74, 4th Main Road, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.931861,77.627379,SHOES_BLACK_8,3,1023.9,PREPAID,2026-05-12,confirmed
ORD007449,M001,Sunanda Gupta,"Flat 19, 5th Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.965688,77.753869,JEANS_BLACK_34,2,2991.61,PREPAID,2026-05-11,pending
ORD007450,M001,Ajay Pillai,"Villa 163, 5th Cross Road, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.91127,77.651473,SNEAKERS_GREY_9,3,944.58,PREPAID,2026-05-15,pending
ORD007451,M001,Deepak Sharma,"House 190, 7th Cross, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.980386,77.626226,JEANS_BLACK_34,1,710.57,PREPAID,2026-05-11,pending
ORD007452,M001,Sunita Babu,"#264, 1stth Cross, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.844724,77.664455,DRESS_BLUE_M,2,3650.62,COD,2026-05-13,confirmed
ORD007453,M001,Vishal Pai,"Plot 7, 5th Main Road, Jayanagar, Bangalore",Jayanagar,Bangalore,560041,12.921703,77.59574,PERFUME_100ML,2,2416.97,PREPAID,2026-05-15,pending
ORD007454,M001,Dinesh Chopra,"268, 1st Block, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.937916,77.622537,SNEAKERS_GREY_8,1,4378.8,PREPAID,2026-05-16,pending
ORD007455,M001,Rahul Murthy,"291, C Block, Peenya, Bangalore",Peenya,Bangalore,560058,13.024887,77.523418,BAG_CANVAS_BLACK,3,2277.94,COD,2026-05-09,confirmed
ORD007456,M001,Vihaan Prasad,"Flat 216, 5th Main, Yelahanka, Bangalore",Yelahanka,Bangalore,560064,13.097321,77.601117,JEANS_BLACK_34,3,2215.05,COD,2026-05-08,pending
ORD007457,M001,Vivaan Kumar,"Villa 135, 7th Cross Road, Bannerghatta Road, Bangalore",Bannerghatta Road,Bangalore,560076,12.886933,77.597651,SHOES_BLACK_8,3,1658.09,COD,2026-05-02,pending
ORD007458,M001,Kavita Prasad,"Flat 169, 1st Main, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.932398,77.621325,SHOES_BLACK_8,3,3997.9,COD,2026-05-15,pending
ORD007459,M001,Swati Shah,"#325, 3rdth Cross, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.987456,77.685017,SUNGLASSES_BLACK,2,4488.09,PREPAID,2026-05-09,pending
ORD007460,M001,Shiva Verma,"Flat 171, 2nd Main, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.847907,77.657175,SHOES_BLACK_9,1,3835.8,COD,2026-05-04,pending
ORD007461,M001,Gayatri Kamath,"#112, 8thth Cross, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.960383,77.70216,JEANS_BLUE_30,2,3080.06,COD,2026-05-02,pending
ORD007462,M001,Asha Chopra,"Plot 44, 2nd Main Road, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.981893,77.629145,JEANS_BLACK_32,1,1542.24,PREPAID,2026-05-15,cancelled
ORD007463,M001,Rekha Singh,"Apartment 232, 5thth Main, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.954847,77.67147,SPORTS_TSHIRT_RED_M,2,2068.03,COD,2026-05-02,pending
ORD007464,M001,Hema Saxena,"#323, 5thth Cross, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.966095,77.721864,TSHIRT_WHITE_M,2,5557.43,COD,2026-05-14,pending
ORD007465,M001,Ashok Kamath,"164, 2nd Block, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.965354,77.751492,JACKET_DENIM_M,3,687.38,PREPAID,2026-05-12,confirmed
ORD007466,M001,Pankaj Tiwari,"Plot 311, 6th Main Road, Domlur, Bangalore",Domlur,Bangalore,560071,12.956524,77.642319,JEANS_BLACK_32,2,696.0,PREPAID,2026-05-03,pending
ORD007467,M001,Shubham Kapoor,"Flat 13, 4th Main, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.953582,77.663686,TSHIRT_NAVY_M,3,4113.52,COD,2026-05-02,pending
ORD007468,M001,Archana Nayak,"No. 233, 3rd Stage, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.910279,77.677869,TSHIRT_BLACK_M,2,4159.88,COD,2026-05-15,pending
ORD007469,M001,Keerthi Pillai,"326, A Block, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.961028,77.696946,TRACKPANTS_BLACK_M,3,910.2,COD,2026-05-12,processing
ORD007470,M001,Vihaan Sen,"Flat 109, 6th Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.913933,77.652662,HOODIE_GREY_L,1,3413.56,PREPAID,2026-05-03,pending
ORD007471,M001,Deepa Rao,"Apartment 4, 5thth Main, MG Road, Bangalore",MG Road,Bangalore,560001,12.980463,77.602401,BACKPACK_GREY,3,4005.35,PREPAID,2026-05-06,pending
ORD007472,M001,Girish Dubey,"Flat 140, 8th Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.940616,77.679075,WALLET_BROWN,2,4540.47,PREPAID,2026-05-12,pending
ORD007473,M001,Rekha Babu,"Plot 128, 3rd Main Road, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.903286,77.682007,JEANS_BLUE_32,3,4097.04,PREPAID,2026-05-15,pending
ORD007474,M001,Mohan Saxena,"Apartment 128, 3rdth Main, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.954471,77.669458,JEANS_BLUE_34,1,4879.39,PREPAID,2026-05-02,pending
ORD007475,M001,Rekha Rao,"43, B Block, Jayanagar, Bangalore",Jayanagar,Bangalore,560041,12.928939,77.590713,SHOES_BLACK_8,3,7998.52,COD,2026-05-01,confirmed
ORD007476,M001,Hema Nayak,"Apartment 115, 3rdth Main, MG Road, Bangalore",MG Road,Bangalore,560001,12.97411,77.60593,TSHIRT_WHITE_M,2,4388.85,COD,2026-05-01,pending
ORD007477,M001,Akash Kamath,"#307, 5thth Cross, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.907537,77.645515,JEANS_BLUE_32,2,2999.22,PREPAID,2026-05-13,pending
ORD007478,M001,Shubham Prasad,"#126, 6thth Cross, JP Nagar, Bangalore",JP Nagar,Bangalore,560078,12.906478,77.581685,SNEAKERS_GREY_8,3,2194.52,PREPAID,2026-05-11,confirmed
ORD007479,M001,Smita Menon,"House 234, 4th Cross, Peenya, Bangalore",Peenya,Bangalore,560058,13.024981,77.518588,TRACKPANTS_BLACK_L,2,7909.55,COD,2026-05-07,pending
ORD007480,M001,Akash Murthy,"Villa 95, 2nd Cross Road, Malleshwaram, Bangalore",Malleshwaram,Bangalore,560003,12.998769,77.563761,JEANS_BLACK_32,1,3438.42,COD,2026-05-01,pending
ORD007481,M001,Vidya Mishra,"House 141, 3rd Cross, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.002476,77.696507,DRESS_RED_S,2,4982.42,COD,2026-05-10,pending
ORD007482,M001,Rehan Verma,"No. 61, 2nd Stage, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.004985,77.692623,BACKPACK_GREY,3,2226.29,PREPAID,2026-05-08,confirmed
ORD007483,M001,Mala Bose,"No. 240, B Stage, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.008007,77.694808,TSHIRT_NAVY_M,3,2873.73,COD,2026-05-10,pending
ORD007484,M001,Pankaj Reddy,"House 73, 1st Cross, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.958862,77.692414,TSHIRT_WHITE_L,3,2657.67,COD,2026-05-11,pending
ORD007485,M001,Ajay Nayak,"No. 9, A Stage, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.011501,77.698124,JEANS_BLUE_34,3,1616.83,COD,2026-05-15,cancelled
ORD007486,M001,Lata Prasad,"198, 1st Block, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.959514,77.667326,HOODIE_GREY_M,3,4492.44,COD,2026-05-09,pending
ORD007487,M001,Gayatri Saxena,"Plot 305, 6th Main Road, Basavanagudi, Bangalore",Basavanagudi,Bangalore,560004,12.942002,77.578205,KURTA_COTTON_L,1,1080.43,PREPAID,2026-05-10,confirmed
ORD007488,M001,Smita Shetty,"Plot 299, 2nd Main Road, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.849517,77.663537,JEANS_BLACK_34,1,1369.76,PREPAID,2026-05-05,processing
ORD007489,M001,Girish Verma,"House 209, 3rd Cross, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.935457,77.674171,TSHIRT_BLACK_L,3,1846.19,PREPAID,2026-05-05,confirmed
ORD007490,M001,Indira Sen,"Villa 115, 2nd Cross Road, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.846036,77.658632,WATCH_SPORT_SILVER,1,4411.3,COD,2026-05-16,cancelled
ORD007491,M001,Sunita Mukherjee,"Villa 236, 1st Cross Road, BTM Layout, Bangalore",BTM Layout,Bangalore,560076,12.915301,77.611816,TRACKPANTS_BLACK_M,3,2521.14,PREPAID,2026-05-11,pending
ORD007492,M001,Deepa Singh,"House 249, 4th Cross, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.963323,77.694582,JACKET_DENIM_M,2,3710.87,PREPAID,2026-05-05,cancelled
ORD007493,M001,Keerthi Reddy,"House 30, 2nd Cross, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.003253,77.693946,SNEAKERS_GREY_8,3,4600.2,PREPAID,2026-05-09,pending
ORD007494,M001,Shalini Sen,"#180, 4thth Cross, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.91502,77.645115,HOODIE_GREY_L,2,2899.89,PREPAID,2026-05-13,pending
ORD007495,M001,Ganesh Roy,"No. 181, 1st Stage, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.932359,77.62363,SHOES_BLACK_9,2,3890.9,COD,2026-05-16,pending
ORD007496,M001,Sneha Kumar,"No. 330, 3rd Stage, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.909387,77.652022,BACKPACK_GREY,1,2971.49,COD,2026-05-02,pending
ORD007497,M001,Pooja Gupta,"House 68, 4th Cross, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.969721,77.720254,CAP_NAVY,1,1656.95,COD,2026-05-13,pending
ORD007498,M001,Siddharth Tiwari,"235, 1st Block, Domlur, Bangalore",Domlur,Bangalore,560071,12.962897,77.643172,DRESS_RED_M,2,1633.28,PREPAID,2026-05-15,confirmed
ORD007499,M001,Jyoti Malhotra,"Apartment 27, 1stth Main, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.991857,77.69062,HOODIE_NAVY_L,2,4371.0,PREPAID,2026-05-14,pending
ORD007500,M001,Rekha Sharma,"No. 348, 3rd Stage, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.932131,77.623958,JEANS_BLACK_34,2,4513.68,PREPAID,2026-05-11,processing
ORD007501,M001,Geeta Nair,"House 230, 3rd Cross, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.96857,77.712245,DRESS_RED_M,3,4850.1,PREPAID,2026-05-03,processing
ORD007502,M001,Riya Kumar,"#342, 8thth Cross, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.966695,77.712733,BELT_BLACK,3,3255.88,PREPAID,2026-05-04,confirmed
ORD007503,M001,Girish Kapoor,"House 144, 1st Cross, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.992178,77.691718,WOMEN_TOP_PINK_S,3,3356.96,COD,2026-05-02,pending
ORD007504,M001,Mohan Bose,"168, 1st Block, Domlur, Bangalore",Domlur,Bangalore,560071,12.956231,77.642568,JEANS_BLACK_32,1,3786.61,PREPAID,2026-05-11,processing
ORD007505,M001,Mala Mehta,"Flat 105, 7th Main, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.982648,77.644079,FORMAL_TROUSER_BLACK_32,1,2179.07,PREPAID,2026-05-15,pending
ORD007506,M001,Sunita Ghosh,"Villa 104, 2nd Cross Road, Jakkur, Bangalore",Jakkur,Bangalore,560064,13.07756,77.610334,TSHIRT_WHITE_M,2,739.37,PREPAID,2026-05-08,pending
ORD007507,M001,Sunita Pai,"House 133, 2nd Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.966763,77.746737,SAREE_SILK_RED,3,1829.5,COD,2026-05-05,confirmed
ORD007508,M001,Vihaan Pandey,"Flat 123, 4th Main, Bannerghatta Road, Bangalore",Bannerghatta Road,Bangalore,560076,12.889488,77.596557,SHOES_WHITE_9,2,4542.09,PREPAID,2026-05-08,pending
ORD007509,M001,Bhavana Hegde,"No. 84, 3rd Stage, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.990025,77.686478,DRESS_BLUE_M,1,2683.59,COD,2026-05-16,confirmed
ORD007510,M001,Shiva Bhat,"#248, 6thth Cross, Jayanagar, Bangalore",Jayanagar,Bangalore,560041,12.927067,77.597062,TSHIRT_BLACK_M,3,3406.23,PREPAID,2026-05-10,pending
ORD007511,M001,Vasantha Pandey,"Plot 72, 4th Main Road, Peenya, Bangalore",Peenya,Bangalore,560058,13.029391,77.516447,TSHIRT_WHITE_L,1,2034.15,COD,2026-05-10,confirmed
ORD007512,M001,Rehan Bose,"Apartment 50, 3rdth Main, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.976607,77.637359,WATCH_CLASSIC_BLACK,1,4026.49,PREPAID,2026-05-06,pending
ORD007513,M001,Aditya Agarwal,"House 170, 6th Cross, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.930255,77.627482,SUNGLASSES_BLACK,2,855.92,PREPAID,2026-05-12,confirmed
ORD007514,M001,Abhinav Shetty,"80, A Block, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.977807,77.627471,SNEAKERS_GREY_8,2,691.18,COD,2026-05-06,pending
ORD007515,M001,Smita Sen,"House 348, 7th Cross, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.931461,77.628766,BELT_BLACK,1,1620.07,COD,2026-05-06,pending
ORD007516,M001,Deepak Shah,"Plot 90, 2nd Main Road, Banashankari, Bangalore",Banashankari,Bangalore,560085,12.927068,77.54978,HOODIE_NAVY_M,1,644.1,COD,2026-05-08,pending
ORD007517,M001,Karan Naik,"No. 127, 1st Stage, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.003654,77.693607,HOODIE_NAVY_L,2,3906.56,PREPAID,2026-05-02,pending
ORD007518,M001,Sachin Kamath,"No. 169, C Stage, Jakkur, Bangalore",Jakkur,Bangalore,560064,13.074625,77.61088,CAP_NAVY,3,4723.83,PREPAID,2026-05-01,pending
